imdb_id,alias
tt0167261,Der Herr der Ringe: Die zwei Tuerme
tt0080684,Gwiezdne wojny: Część V - Imperium kontratakuje
tt0080684,Star Wars Episode V - The Empire Strikes Back
tt0080684,Star Wars Episode 5 - The Empire Strikes Back
tt0080684,Star Wars Episode V - Das Imperium schlaegt zurueck
tt0080684,Star Wars: Episode 5 - Das Imperium schlägt zurück
tt0080684,Star Wars: Episode 5 - Das Imperium schlaegt zurueck
tt0080684,Star Wars: Episode V - Imperiet slår tilbake
tt0080684,Star Wars  Episode 5 - L'Empire contre-attaque
tt0080684,"Star Wars, Episodio V: El Imperio Contraataca"
tt0080684,星際大戰五部曲：帝國大反擊
tt0080684,Star Wars Episode V
tt0080684,Star Wars 5
tt0080684,Star Wars V - Das Imperium schlägt zurück
tt0080684,Star Wars - Episode V - The Empire Strikes Back
tt0080684,Звездные войны - Эпизод 5 - Империя наносит ответный удар
tt0080684,Звездные войны Эпизод 5 - Империя наносит ответный удар
tt0080684,Star Wars - Episode 5 - The Empire Strikes Back
tt0080684,Star Wars episodio V
tt0080684,Star Wars: Episode V - The Empire Strikes Back - Despecialized Edition
tt0080684,Star Wars 5 El Imperio Contraataca
tt0080684,Ο Πόλεμος των Άστρων: Επεισόδιο 5 - Η Αυτοκρατορία Αντεπιτίθεται
tt0080684,Star Wars Episode V - Das Imperium schlägt zurück
tt0080684,L'impero colpisce ancora
tt0080684,Star Wars Episode V The Empire Strikes Back
tt0080684,스타 워즈: 에피소드 5 - 제국의 역습
tt0080684,Guerre Stellari: Episodio V - L'Impero colpisce ancora
tt0080684,Star Wars: Episodio V - L'Impero colpisce ancora
tt0080684,Star Wars - Episodio V - L'impero colpisce ancora (1980)
tt0080684,Star Wars - Episodio V - L'Impero colpisce ancora
tt0080684,Star Wars Episodio V L'Impero colpisce ancora
tt0080684,L'Imperi Contraataca
tt0080684,Ратови звезда: Eпизода V - Империја узвраћа ударац
tt0080684,Imperiet slår igen
tt0080684,Star Wars Episode V: Imperiet slår igen
tt0080684,Звездные войны: Империя наносит ответный удар
tt0080684,Star Wars - Episode 5 - Despecialized
tt0080684,Ο Πόλεμος Των Άστρων: Επεισόδιο 5 - Η Αυτοκρατορία Αντεπιτίθεται
tt0080684,"Star Wars, Episodio V - El Imperio Contraataca"
tt0080684,Star Wars: Episodio V - El Imperio Contraataca
tt0080684,Star Wars - Episode V - The Empire Strikes Back - Despecialized Edition
tt0080684,The Empire Strikes Back
tt0080684,The Empire Strikes Back (1980)
tt0080684,Star Wars: Episode V - The Empire Strikes Back
tt0080684,Star Wars Episode V  The Empire Strikes Back - OP
tt0080684,Star Wars: Épisode V - L'Empire contre-attaque
tt0080684,El imperio contraataca
tt0080684,Star Wars V: The Empire Strikes Back
tt0080684,The Empire Strikes Back: StarWars II
tt0080684,Star Wars: Episode 5 - The Empire Strikes Back
tt0080684,Das Imperium schlägt zurück
tt0080684,L'Impero colpisce ancora
tt0080684,Guerre stellari - L'Impero colpisce ancora
tt0080684,Star Wars V - L'Impero colpisce ancora
tt0080684,Star wars: Episodio V - El imperio contraataca
tt0080684,Империя наносит ответный удар
tt0080684,L'empire contre-attaque
tt0080684,Star Wars: The Empire Strikes Back
tt0080684,Star Wars: Episode V - Das Imperium schlägt zurück
tt0080684,스타 워즈 에피소드 5: 제국의 역습
tt0080684,Star Wars: L'impero colpisce ancora
tt0080684,Star Wars: Episodi V - Imperiumin vastaisku
tt0080684,Star Wars Episode V  The Empire Strikes Back - DC
tt0080684,Star Wars: Episódio V - O Império Contra-Ataca
tt0080684,Star Wars: O Império Contra-Ataca
tt0080684,"Star Wars, épisode V - L'Empire contre-attaque"
tt0080684,"Star Wars, épisode v L'empire Contre Attaque Despecialized Edition"
tt0080684,スター・ウォーズ エピソード５／帝国の逆襲
tt0080684,Das Imperium schlägt zurück (Despecialized Edition)
tt0080684,The Empire Strikes Back (Despecialized Edition)
tt0080684,L'Empire contre-attaque
tt0080684,Star Wars: Episode V - The Empire Strikes Back Special Edition
tt0080684,Star Wars Episode V - The Empire Strikes Back (1977)
tt0080684,스타워즈 에피소드5 제국의 역습
tt0080684,Star Wars: Episode V - Imperiet slår igen
tt0080684,Star Wars: Das Imperium schlägt zurück
tt0080684,Yıldız Savaşları: Bölüm V - İmparator'un Dönüşü
tt0080684,Star Wars DSE: Episode V - The Empire Strikes Back
tt0080684,Yıldız Savaşları 5
tt0080684,Star Wars 5 O Império Contra-Ataca
tt0080684,Star Wars Episodio V - L'Impero Colpisce Ancora
tt0080684,Star Wars - Episode V - Das Imperium schlägt zurück
tt0080684,"Star wars, épisode V - L'Empire contre-attaque"
tt0080684,Star Wars: V. rész - A birodalom visszavág
tt0080684,"Star Wars, épisode V : L'Empire contre-attaque"
tt0080684,Star Wars - Episodio V - L'Impero Colpisce Ancora (1980)
tt0080684,звездные войны 4
tt0080684,Star Wars V. rész - A Birodalom visszavág
tt0080684,Star Wars Episode 05
tt0080684,"Star Wars, Episode V - L'empire Contre-Attaque"
tt0080684,Star Wars - Episodio V - L'Impero Colpisce Ancora
tt0080684,Star Wars - Episode V - L'Empire contre-attaque
tt0080684,Krieg der Sterne: Episode V - Das Imperium schlägt zurück
tt0080684,Star Wars : Épisode V - L'Empire contre-attaque
tt0080684,Star Wars- Episode V - The Empire Strikes Back
tt0080684,Hvězdné války: Epizoda V - Impérium vrací úder
tt0080684,Star Wars 4K80
tt0080684,L'Impero colpisce ancora (Episodio V)
tt0080684,Star Wars - L'Impero colpisce ancora
tt0080684,Hvězdné války: Epizoda V – Impérium vrací úder
tt0080684,Star wars 5 - L'empire contre attaque
tt0080684,Star Wars 05 - O Império Contra-Ataca
tt0080684,"La guerra de las galaxias. Episodio 5, El imperio contraataca"
tt0080684,Star Wars V Despecialized
tt0080684,Star Wars - Episode 5 - L'Empire Contre-Attaque
tt0080684,Star Wars - Episode V - L'Empire Contre-Attaque
tt0080684,Звёздные войны 5 – Империя наносит ответный удар
tt0080684,Звёздные войны: Империя наносит ответный удар
tt0080684,Звёздные войны: Эпизод 5 – Империя наносит ответный удар
tt0080684,Star Wars : L'Empire contre-attaque
tt0080684,Star Wars 5 - Das Imperium schläft zurück
tt0080684,Star Wars - Episodio V - L'impero colpisce ancora
tt0080684,Звёздные войны: Эпизод V - Империя наносит ответный удар
tt0080684,Зоряні війни: Імперія завдає удару у відповідь
tt0080684,Star Wars: Episodio IV - Una nueva esperanza
tt0080684,Star Wars։ Episode V - The Empire Strikes Back
tt0080684,Star Wars 05 Star Wars Episode v the Empire Strikes Back
tt0080684,Star Wars: Episodio V - El Imperio contraataca
tt0080684,Звездные войны: Эпизод 5 - Империя наносит ответный удар
tt0080684,Star Wars Episode 5 - Das Imperium schlägt zurück
tt0080684,스타워즈 에피소드 5 제국의 역습
tt0080684,Star Wars: The Empire Strikes Back (Episode V)
tt0080684,Gwiezdne Wojny V - Imperium Kontratakuje
tt0080684,"Star Wars, Episode V - L'Empire contre-attaque"
tt0133093,The Matrix 1
tt0133093,What is the Matrix
tt0133093,المتمرد
tt0133093,Matrix
tt0133093,駭客任務
tt0133093,Матрица
tt0133093,매트릭스
tt0133093,"Matrix, The"
tt0133093,La matrice
tt0133093,Матрикс
tt0133093,ماتریکس
tt0133093,เพาะพันธุ์มนุษย์เหนือโลก
tt0133093,黑客帝国1
tt0133093,Matrix 1
tt0133093,Matrix I
tt0133093,Μάτριξ
tt0133093,MATRIX 20 ANIVERSARIO
tt0133093,MATRIX 1
tt0133093,Matrix 1999
tt0133093,Matrix the 01 Matrix The
tt0133093,La Matrice
tt0133093,"Matrix, the 01 Matrix, The"
tt0133093,The Matrix 1 - Matrix
tt0099685,Quei bravi ragazzi
tt0099685,Goodfellas
tt0099685,Uno de los nuestros
tt0099685,Buenos Muchachos
tt0099685,四海好傢伙
tt0099685,Good Fellas - Drei Jahrzehnte in der Mafia
tt0099685,GoodFellas - Drei Jahrzehnte in der Mafia
tt0099685,Mafiáni
tt0099685,好家伙
tt0099685,Os Bons Companheiros
tt0099685,Les affranchis
tt0099685,Siki Dostlar
tt0099685,盗亦有道
tt0099685,Τα καλά παιδιά
tt0099685,Славнi хлопцi
tt0099685,Buenos muchachos
tt0099685,좋은 친구들
tt0099685,盜亦有道
tt0099685,Godfellas
tt0099685,Les Affranchis
tt0099685,Goodfellas - Drei Jahrzehnte in der Mafia
tt0099685,Mafiabrødre
tt0099685,Maffiabröder
tt0099685,Славные парни
tt0073486,Száll a kakukk fészkére
tt0073486,Пролетая над гнездом кукушки
tt0073486,Vol au dessus d'un nid de coucou
tt0073486,Gökboet
tt0073486,Einer flog ueber das Kuckucksnest
tt0073486,Vol au-dessus d'un nid de coucou
tt0073486,Přelet nad kukaččím hnízdem
tt0073486,Prelet nad kukučím hniezdom
tt0073486,Atrapado sin salida
tt0073486,Um Estranho no Ninho
tt0073486,Alguien voló sobre el nido del cuco
tt0073486,Gjøkeredet
tt0073486,飛越杜鵑窩
tt0073486,Gøgereden
tt0073486,Einer flog über das Kuckucksnest
tt0073486,Vlucht boven een koekoeksnest
tt0073486,Полет над кукувиче гнездо
tt0073486,Prelet nad kukaccím hnízdem
tt0073486,Lendas üle käopesa
tt0073486,Yksi lensi yli käenpesän
tt0073486,Στη φωλιά του κούκου
tt0073486,Cuckoo's Nest
tt0073486,뻐꾸기 둥지 위로 날아간 새
tt0073486,دیوانه ای از قفس پرید
tt0073486,Qualcuno volò sul nido del cuculo
tt0073486,Lot nad kukułczym gniazdem
tt0073486,Lot nad Kukułczym Gniazdem
tt0047478,Shichinin no samurai
tt0047478,Sieben Samurai
tt0047478,I sette samurai
tt0047478,A hét szamuráj
tt0047478,Los siete samurais
tt0047478,Os Sete Samurais
tt0047478,Siedmiu samurajów
tt0047478,Les sept samouraï
tt0047478,7 Vo Si
tt0047478,Οι επτά σαμουράι
tt0047478,Yedi Samuray-Kanli Pirinç
tt0047478,Seven Samurai
tt0047478,Седемте самураи
tt0047478,Les 7 samouraïs
tt0047478,七武士
tt0047478,Les sept samouraïs
tt0047478,7인의 사무라이
tt0047478,The Magnificent Seven
tt0047478,De Zeven Samoerai
tt0047478,De syv samuraier
tt0114369,Seven
tt0114369,The Seven Deadly Sins
tt0114369,Seven - Os Sete Crimes Capitais
tt0114369,Siedem
tt0114369,Hetedik
tt0114369,Семь
tt0114369,Sieben
tt0114369,Pecados Capitales
tt0114369,火線追緝令
tt0114369,Sete Pecados Mortais
tt0114369,هفت
tt0114369,Se7en (Remastered)
tt0114369,Se7en (Remastered) (1995)
tt0114369,Se7en
tt0114369,세븐
tt0114369,Sev7n: Los siete pecados capitales
tt0114369,Seven (Se7en)
tt0114369,Sedem
tt0114369,Seitse
tt0114369,Yeddi
tt0114369,Se7en - Os Sete Crimes Capitais
tt0114369,Seven Se7en
tt0114369,Seven: 7 Pecados Mortais
tt0114369,Yedi
tt0102926,A bárányok hallgatnak
tt0102926,O Silêncio dos Inocentes
tt0102926,Молчание ягнят
tt0102926,El silencio de los corderos
tt0102926,Le Silence Des Agneaux 1
tt0102926,Le Silence Des Agneaux
tt0102926,Ondskabens Øjne
tt0102926,Das Schweigen der Lämmer
tt0102926,El silencio de los inocentes
tt0102926,Hannibal 2 - The Silence of the Lambs
tt0102926,The Silence of the Lambs
tt0102926,سکوت بره ها
tt0102926,El Silencio de los Inocentes
tt0102926,Voonakeste vaikimine
tt0102926,Mlcanie jahniat
tt0102926,Avineliu tylejimas
tt0102926,De schreeuw van het lam
tt0102926,Nattsvermeren
tt0102926,Ko jagenjcki obmolknejo
tt0102926,Su Im Lang Cua Bay Cuu
tt0102926,Η Σιωπή Των Αμνών
tt0102926,El silencio de los Inocentes
tt0102926,Мълчанието на агнетата
tt0102926,Ondskabens øjne
tt0102926,Uhrilampaat
tt0102926,Kravta dumili
tt0102926,Η σιωπή των αμνών
tt0102926,Kad jaganjci utihnu
tt0102926,Hitsujitachi no Chinmoku
tt0102926,Mlcení jehnátek
tt0102926,羊たちの沈黙
tt0102926,沉默的羔羊
tt0102926,양들의 침묵
tt0102926,Hannibal 1
tt0102926,02 - Le Silence des agneaux
tt0102926,Kuzuların Sessizliği
tt0102926,När lammen tystnar
tt0102926,Hannibal Lecter 2 - Le Silence des agneaux
tt0317248,Город бога
tt0317248,City of God - La città di Dio
tt0317248,Cidade de Deus
tt0317248,La cité de Dieu
tt0317248,City of God
tt0317248,上帝之城
tt0317248,无主之城
tt0317248,無法無天
tt0317248,City Of God
tt0317248,Ciudad de Dios
tt0317248,Tanrinin Sheheri
tt0317248,Mesto bohu
tt0317248,시티 오브 갓
tt0317248,Ciudad de dioses
tt0317248,Guds stad
tt0317248,เมืองคนเลวเหยียบฟ้า
tt0118799,Az élet szép
tt0118799,La Vida es Bella
tt0118799,Livet är underbart
tt0118799,Η ζωή είναι ωραία
tt0118799,La vita è bella
tt0118799,A Vida é Bela
tt0118799,La vita è bella (1997)
tt0118799,Животът е прекрасен
tt0118799,Zivot je krásný
tt0118799,La vie est belle
tt0118799,Das Leben ist schön
tt0118799,Kaunis elämä
tt0118799,인생은 아름다워
tt0118799,La vida es bella
tt0118799,美麗人生
tt0118799,Life Is Beautiful_ La vita è bella
tt0118799,Life Is Beautiful La vita è bella
tt0118799,Život je krásný
tt0118799,Život je krásny
tt0118799,Life Is Beautiful
tt0118799,जीवन सुंदर है
tt0118799,Livet er herlig
tt0118799,A Vida é Bela - Emby
tt0038650,Frank Capra's It's a Wonderful Life
tt0038650,It's a wonderful life
tt0038650,¡Qué Bello es Vivir! [It's a Wonderful Life]
tt0038650,Život je krásný
tt0038650,Que bello es vivir
tt0038650,Ist das Leben nicht schön - It's a Wonderful Life
tt0038650,Ist das Leben nicht schön
tt0038650,La vie est belle
tt0038650,La vita è meravigliosa
tt0038650,Qué Bello es Vivir
tt0038650,Qué bello es vivir
tt0038650,Wat een mooi leven
tt0038650,Ihmeellinen on elämä
tt0038650,Эта прекрасная жизнь
tt0038650,Ist das Leben nicht schön?
tt0038650,A Felicidade Não Se Compra
tt0038650,Det er herligt at leve
tt0038650,Μια υπέροχη ζωή
tt0038650,Divan zivot
tt0038650,Az élet csodaszép
tt0038650,"Subarashiki kana, jinsei!"
tt0038650,Tai nuostabus gyvenimas
tt0038650,Ist das Leben nicht schoen
tt0038650,La Vita è Meravigliosa
tt0038650,멋진 인생
tt0038650,Це прекрасне життя
tt0038650,Pamatyk kine: Nuostabus gyvenimas
tt0038650,Този прекрасен живот
tt0038650,"Mens, Durf te Leven"
tt0038650,A Felicidade Não se Compra
tt0076759,La guerra de las galaxias. Episodio IV: Una nueva esperanza
tt0076759,"Star Wars, Episode IV - Un nouvel espoir"
tt0076759,Gwiezdne wojny: Część IV - Nowa nadzieja
tt0076759,Star Wars Episode IV - A New Hope
tt0076759,Star Wars Episode 4 - A New Hope
tt0076759,Star Wars Episode IV
tt0076759,Star Wars Episode  IV
tt0076759,Star Wars Episode IV - Eine neue Hoffnung
tt0076759,Star Wars: Episode IV - Et Nytt Håp
tt0076759,Guerra nas Estrelas - Episódio IV - Uma Nova Esperança
tt0076759,星際大戰：曙光乍現
tt0076759,Star Wars: Episode 4 - Eine neue Hoffnung
tt0076759,Star Wars Episode 4
tt0076759,Star Wars 4
tt0076759,Star Wars IV - Eine neue Hoffnung
tt0076759,Star Wars episodio IV
tt0076759,Star Wars: Episode IV - A New Hope - Despecialized Edition
tt0076759,Star Wars IV. rész: Egy új remény
tt0076759,Krieg der Sterne
tt0076759,Star Wars
tt0076759,"Star Wars, Episodio IV: Una Nueva Esperanza"
tt0076759,La guerra de las galaxias
tt0076759,Ο Πόλεμος των Άστρων: Επεισόδιο 4 - Μια Νέα Ελπίδα
tt0076759,Star Wars Episódio IV - Uma Nova Esperança
tt0076759,Guerre stellari
tt0076759,스타 워즈: 에피소드 4 - 새로운 희망
tt0076759,Guerre Stellari: Episodio IV - Una nuova speranza
tt0076759,Star Wars: Episodio IV - Una nuova speranza
tt0076759,Star Wars - Episodio IV - Una nuova speranza (1977)
tt0076759,Star Wars episodio IV - Una nuova speranza
tt0076759,Star Wars - Episodio IV - Una nuova speranza
tt0076759,Star Wars Episodio IV Una nuova speranza
tt0076759,La guerre des étoiles
tt0076759,Star wars : Episode IV - Un nouvel espoir
tt0076759,Star Wars: Episode IV - Eine neue Hoffnung - Despecialized Edition
tt0076759,Stjernekrigen
tt0076759,Star Wars: Episode IV - Et nyt håb
tt0076759,Звездные войны: Новая надежда
tt0076759,Ο Πόλεμος Των Άστρων: Επεισόδιο 4 - Μια Νέα Ελπίδα
tt0076759,Star Wars: Episode IV - A New Hope
tt0076759,Star Wars 4 - A New Hope
tt0076759,Star Wars IV - A New Hope
tt0076759,Star Wars IV A New Hope
tt0076759,Star Wars: Episodio IV - Una Nueva Esperanza
tt0076759,Star Wars - Episode IV - A New Hope - Despecialized Edition
tt0076759,A New Hope
tt0076759,Star Wars: IV A New Hope
tt0076759,Star Wars Episode 4 a New Hope
tt0076759,"Star Wars, Episodio IV - Una Nueva Esperanza"
